"obce","Počet obyvatel dle Sčítání lidu 1910","kraj","orp","okres"
"Stárkov","2 279,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Štarnov","610,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Starosedlský Hrádek","336,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Starovice","1 180,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Starovičky","743,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Starý Bydžov","959,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Starý Hrozenkov","907,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Starý Jičín","3 288,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Starý Kolín","1 392,00","Středočeský kraj","KOLÍN","Kolín"
"Starý Mateřov","432,00","Pardubický kraj","PARDUBICE","Pardubice"
"Starý Petřín","567,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Starý Plzenec","2 847,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Starý Poddvorov","888,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Starý Šachov","614,00","Ústecký kraj","DĚČÍN","Děčín"
"Starý Vestec","307,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Stašov","1 181,00","Pardubický kraj","POLIČKA","Svitavy"
"Stašov","539,00","Středočeský kraj","BEROUN","Beroun"
"Statenice","667,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Stavenice","246,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Stavěšice","793,00","Jihomoravský kraj","KYJOV","Hodonín"
"Stéblová","219,00","Pardubický kraj","PARDUBICE","Pardubice"
"Stebno","742,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Stěbořice","1 394,00","Moravskoslezský kraj","OPAVA","Opava"
"Štěchov","304,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Štěchovice","970,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Štěchovice","467,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Štědrá","1 658,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Stehelčeves","1 196,00","Středočeský kraj","KLADNO","Kladno"
"Stehlovice","216,00","Jihočeský kraj","MILEVSKO","Písek"
"Štěkeň","1 348,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Štěměchy","546,00","Vysočina","TŘEBÍČ","Třebíč"
"Štěnovice","1 190,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Štěnovický Borek","493,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Štěpánkovice","1 730,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Štěpánov","3 905,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Štěpánov nad Svratkou","1 113,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Štěpánovice","696,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Štěpánovice","313,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Štěpkov","243,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Šternberk","17 077,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Štětí","4 796,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Štětkovice","365,00","Středočeský kraj","SEDLČANY","Příbram"
"Stěžery","1 554,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Štichov","245,00","Plzeňský kraj","STOD","Domažlice"
"Štichovice","266,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Štíhlice","267,00","Středočeský kraj","ŘÍČANY","Kolín"
"Stínava","327,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Štipoklasy","199,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Štítary","1 040,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Štítina","770,00","Moravskoslezský kraj","OPAVA","Opava"
"Štítná nad Vláří-Popov","1 784,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Štítov","147,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Štíty","3 465,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Stochov","1 119,00","Středočeský kraj","KLADNO","Kladno"
"Stod","3 170,00","Plzeňský kraj","STOD","Plzeň-jih"
"Stojčín","266,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Stojice","548,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Štoky","2 244,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Stolany","424,00","Pardubický kraj","CHRUDIM","Chrudim"
"Stonařov","1 451,00","Vysočina","JIHLAVA","Jihlava"
"Stonava","3 952,00","Moravskoslezský kraj","KARVINÁ","Karviná"
"Stošíkovice na Louce","385,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Stožec","2 721,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Stožice","509,00","Jihočeský kraj","VODŇANY","Strakonice"
"Strachoňovice","150,00","Vysočina","TELČ","Jihlava"
"Strachotice","2 061,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Strachotín","1 010,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Strachujov","227,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Stračov","739,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Stradonice","261,00","Středočeský kraj","SLANÝ","Kladno"
"Stradouň","510,00","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Strahovice","615,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Strakonice","8 715,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Strakov","311,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Straky","865,00","Středočeský kraj","NYMBURK","Nymburk"
"Štramberk","3 366,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Strančice","935,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Stránecká Zhoř","600,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Strání","2 308,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Stránka","630,00","Středočeský kraj","MĚLNÍK","Mělník"
"Stranný","275,00","Středočeský kraj","BENEŠOV","Benešov"
"Strašice","2 256,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Strašice","597,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Strašín","1 482,00","Plzeňský kraj","SUŠICE","Klatovy"
"Straškov-Vodochody","899,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Strašnov","268,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Strašov","454,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Stratov","625,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Stráž","2 944,00","Plzeňský kraj","TACHOV","Tachov"
"Stráž","524,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Stráž nad Nežárkou","1 731,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Stráž nad Nisou","2 811,00","Liberecký kraj","LIBEREC","Liberec"
"Stráž nad Ohří","2 317,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Stráž pod Ralskem","1 117,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Strážek","1 483,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Stražisko","729,00","Olomoucký kraj","KONICE","Prostějov"
"Strážiště","351,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Strážkovice","634,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Strážná","518,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Strážné","1 468,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Strážnice","5 411,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Strážný","2 391,00","Jihočeský kraj","VIMPERK","Prachatice"
"Strážov","3 339,00","Plzeňský kraj","KLATOVY","Klatovy"
"Strážovice","651,00","Jihomoravský kraj","KYJOV","Hodonín"
"Středokluky","786,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Střelice","691,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Střelice","153,00","Plzeňský kraj","STOD","Plzeň-jih"
"Střelice","1 517,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Střelná","676,00","Zlínský kraj","VSETÍN","Vsetín"
"Střelské Hoštice","1 612,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Střemošice","521,00","Pardubický kraj","CHRUDIM","Chrudim"
"Střemy","693,00","Středočeský kraj","MĚLNÍK","Mělník"
"Střeň","422,00","Olomoucký kraj","LITOVEL","Olomouc"
"Strenice","532,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Střevač","835,00","Královéhradecký kraj","JIČÍN","Jičín"
"Střezetice","389,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Střezimíř","686,00","Středočeský kraj","VOTICE","Benešov"
"Strhaře","309,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Stříbřec","1 547,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Stříbrná","4 868,00","Karlovarský kraj","KRASLICE","Sokolov"
"Stříbrná Skalice","1 741,00","Středočeský kraj","ŘÍČANY","Kolín"
"Stříbrné Hory","340,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Stříbrnice","313,00","Olomoucký kraj","PŘEROV","Přerov"
"Stříbrnice","1 000,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Stříbro","5 907,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Střílky","1 274,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Střítež","506,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Střítež","906,00","Vysočina","JIHLAVA","Jihlava"
"Střítež","614,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Střítež","240,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Střítež nad Bečvou","908,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Střítež nad Ludinou","834,00","Olomoucký kraj","HRANICE","Přerov"
"Střítež pod Křemešníkem","198,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Střížov","371,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Střížovice","287,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Střížovice","516,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Střížovice","751,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Strmilov","3 221,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Strojetice","415,00","Středočeský kraj","VLAŠIM","Benešov"
"Stropešín","244,00","Vysočina","TŘEBÍČ","Třebíč"
"Struhařov","1 498,00","Středočeský kraj","BENEŠOV","Benešov"
"Struhařov","400,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Strukov","222,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Strunkovice nad Blanicí","1 919,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Strunkovice nad Volyňkou","293,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Strupčice","1 619,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Stružinec","1 377,00","Liberecký kraj","SEMILY","Semily"
"Stružná","1 743,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Stružnice","1 717,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Strýčice","74,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Studánka","819,00","Plzeňský kraj","TACHOV","Tachov"
"Studená","133,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Studená","3 389,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Studené","459,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Studenec","3 088,00","Liberecký kraj","JILEMNICE","Semily"
"Studenec","583,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Studeněves","244,00","Středočeský kraj","SLANÝ","Kladno"
"Studénka","5 946,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Studený","344,00","Středočeský kraj","VLAŠIM","Benešov"
"Študlov","312,00","Pardubický kraj","SVITAVY","Svitavy"
"Študlov","589,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Vsetín"
"Studnice","1 356,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Studnice","983,00","Pardubický kraj","HLINSKO","Chrudim"
"Studnice","176,00","Vysočina","TŘEBÍČ","Třebíč"
"Studnice","1 175,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Stupava","680,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Stvolínky","895,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Stvolová","382,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Šubířov","858,00","Olomoucký kraj","KONICE","Prostějov"
"Suchá","497,00","Vysočina","JIHLAVA","Jihlava"
"Suchá Lhota","225,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Suchá Loz","955,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Suchdol","1 520,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Suchdol","1 303,00","Olomoucký kraj","KONICE","Prostějov"
"Suchdol nad Lužnicí","5 327,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Suchdol nad Odrou","2 624,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Suchodol","318,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Suchohrdly","757,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Suchohrdly u Miroslavi","605,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Suchomasty","773,00","Středočeský kraj","BEROUN","Beroun"
"Suchonice","328,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Suchov","1 037,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Suchovršice","864,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Suchý","350,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Suchý Důl","967,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Sudějov","241,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Sudice","667,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Sudice","1 142,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Sudice","462,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Sudislav nad Orlicí","348,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Sudkov","1 409,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Sudoměř","278,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Sudoměřice","942,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Sudoměřice u Bechyně","807,00","Jihočeský kraj","TÁBOR","Tábor"
"Sudoměřice u Tábora","305,00","Jihočeský kraj","TÁBOR","Tábor"
"Sudovo Hlavno","602,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Mladá Boleslav"
"Sudslava","327,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Sukorady","415,00","Královéhradecký kraj","HOŘICE","Jičín"
"Sukorady","399,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Sulejovice","646,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Sulice","606,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Sulíkov","247,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Sulimov","232,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Sulislav","285,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Sulkovec","511,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Šumavské Hoštice","714,00","Jihočeský kraj","VIMPERK","Prachatice"
"Šumice","1 443,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Šumice","531,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Šumná","236,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Šumperk","16 448,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Šumvald","2 059,00","Olomoucký kraj","UNIČOV","Olomouc"
"Supíkovice","1 655,00","Olomoucký kraj","JESENÍK","Jeseník"
"Sušice","8 866,00","Plzeňský kraj","SUŠICE","Klatovy"
"Sušice","365,00","Olomoucký kraj","PŘEROV","Přerov"
"Sušice","295,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Švábenice","1 363,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Švábov","194,00","Vysočina","JIHLAVA","Jihlava"
"Svárov","343,00","Středočeský kraj","KLADNO","Kladno"
"Svárov","294,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Svatá","864,00","Středočeský kraj","BEROUN","Beroun"
"Svatá Maří","1 108,00","Jihočeský kraj","VIMPERK","Prachatice"
"Svatava","5 269,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Svaté Pole","379,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Svatobořice-Mistřín","2 686,00","Jihomoravský kraj","KYJOV","Hodonín"
"Svatojanský Újezd","294,00","Královéhradecký kraj","JIČÍN","Jičín"
"Svatoňovice","544,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Svatoslav","698,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Svatoslav","440,00","Vysočina","TŘEBÍČ","Třebíč"
"Svatý Jan","1 346,00","Středočeský kraj","SEDLČANY","Příbram"
"Svatý Jan nad Malší","988,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Svatý Jan pod Skalou","219,00","Středočeský kraj","BEROUN","Beroun"
"Svatý Jiří","428,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Svatý Mikuláš","1 690,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Svébohov","740,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Svémyslice","225,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Svépravice","306,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Svéradice","576,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Svésedlice","283,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Světce","489,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Světec","3 264,00","Ústecký kraj","BÍLINA","Teplice"
"Světí","447,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Světice","262,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Světlá","352,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Světlá Hora","2 773,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Světlá nad Sázavou","4 707,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Světlá pod Ještědem","1 867,00","Liberecký kraj","LIBEREC","Liberec"
"Světlík","1 406,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Světnov","770,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Sviadnov","1 589,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Svídnice","468,00","Pardubický kraj","CHRUDIM","Chrudim"
"Svídnice","407,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Švihov","2 716,00","Plzeňský kraj","KLATOVY","Klatovy"
"Švihov","199,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Svijanský Újezd","534,00","Liberecký kraj","TURNOV","Liberec"
"Svijany","501,00","Liberecký kraj","TURNOV","Liberec"
"Svinaře","764,00","Středočeský kraj","BEROUN","Beroun"
"Svinařov","1 278,00","Středočeský kraj","KLADNO","Kladno"
"Svinčany","899,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Svinošice","361,00","Jihomoravský kraj","BLANSKO","Blansko"
"Sviny","530,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Sviny","148,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Svitávka","2 385,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Svitavy","14 820,00","Pardubický kraj","SVITAVY","Svitavy"
"Svoboda nad Úpou","3 173,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Svobodné Heřmanice","951,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Svojanov","2 079,00","Pardubický kraj","POLIČKA","Svitavy"
"Svojek","773,00","Liberecký kraj","JILEMNICE","Semily"
"Svojetice","397,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Svojetín","897,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Svojkov","458,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Svojkovice","245,00","Vysočina","TELČ","Jihlava"
"Svojšice","257,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Svojšice","1 180,00","Středočeský kraj","KOLÍN","Kolín"
"Svojšice","391,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Svojšín","771,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Svor","1 920,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Svrabov","200,00","Jihočeský kraj","TÁBOR","Tábor"
"Svratka","1 933,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Svratouch","1 558,00","Pardubický kraj","HLINSKO","Chrudim"
"Svrkyně","449,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Sychrov","671,00","Liberecký kraj","TURNOV","Liberec"
"Sýkořice","420,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Synalov","314,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Synkov-Slemeno","616,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Syřenov","564,00","Liberecký kraj","SEMILY","Semily"
"Syrov","247,00","Vysočina","HUMPOLEC","Pelhřimov"
"Syrovátka","364,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Syrovice","884,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Syrovín","760,00","Jihomoravský kraj","KYJOV","Hodonín"
"Sytno","229,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Tábor","17 495,00","Jihočeský kraj","TÁBOR","Tábor"
"Tachlovice","917,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Tachov","7 814,00","Plzeňský kraj","TACHOV","Tachov"
"Tachov","218,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Takonín","465,00","Středočeský kraj","VLAŠIM","Benešov"
"Tálín","319,00","Jihočeský kraj","PÍSEK","Písek"
"Tanvald","7 830,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Tašov","195,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Tasov","847,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Tasovice","306,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Tasovice","1 407,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Tatce","790,00","Středočeský kraj","KOLÍN","Kolín"
"Tatenice","1 448,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Tatiná","300,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Tatobity","1 330,00","Liberecký kraj","TURNOV","Semily"
"Tatrovice","718,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Tavíkovice","773,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Tchořovice","493,00","Jihočeský kraj","BLATNÁ","Strakonice"
